algorithm,validation_method,remove_outliers,scale_data,use_pca,params,time,conf_matrix,accuracy,precision,recall,f1
svm_classifier,cross_validation,True,False,True,"{'C': 0.1, 'kernel': 'linear'}",0.11295437812805176,"[[219.0, 53.0, 0.0, 0.0, 0.0, 0.0, 0.0], [73.0, 125.0, 0.0, 0.0, 0.0, 74.0, 15.0], [0.0, 0.0, 136.0, 17.0, 58.0, 24.0, 116.0], [0.0, 0.0, 51.0, 24.0, 222.0, 0.0, 0.0], [0.0, 0.0, 42.0, 31.0, 251.0, 0.0, 0.0], [5.0, 51.0, 16.0, 0.0, 0.0, 140.0, 78.0], [0.0, 23.0, 71.0, 0.0, 0.0, 48.0, 148.0]]",0.4940864907970171,0.4981758155958463,0.5462182709504435,0.4628297886839578
svm_classifier,cross_validation,True,False,True,"{'C': 0.1, 'kernel': 'rbf'}",0.23160934448242188,"[[234.0, 37.0, 0.0, 0.0, 0.0, 1.0, 0.0], [88.0, 83.0, 3.0, 0.0, 0.0, 99.0, 14.0], [0.0, 0.0, 123.0, 10.0, 87.0, 17.0, 114.0], [0.0, 0.0, 26.0, 108.0, 163.0, 0.0, 0.0], [0.0, 0.0, 7.0, 31.0, 286.0, 0.0, 0.0], [7.0, 26.0, 32.0, 0.0, 0.0, 162.0, 63.0], [0.0, 8.0, 91.0, 0.0, 2.0, 63.0, 126.0]]",0.5315173876029139,0.5380233014270993,0.5691909947766947,0.506947889502361
svm_classifier,cross_validation,True,False,True,"{'C': 1, 'kernel': 'linear'}",2.133464813232422,"[[220.0, 52.0, 0.0, 0.0, 0.0, 0.0, 0.0], [73.0, 125.0, 0.0, 0.0, 0.0, 74.0, 15.0], [0.0, 0.0, 136.0, 17.0, 58.0, 24.0, 116.0], [0.0, 0.0, 51.0, 24.0, 222.0, 0.0, 0.0], [0.0, 0.0, 42.0, 31.0, 251.0, 0.0, 0.0], [5.0, 51.0, 16.0, 0.0, 0.0, 140.0, 78.0], [0.0, 23.0, 71.0, 0.0, 0.0, 48.0, 148.0]]",0.4945606491659123,0.49869341393953165,0.5466532295083719,0.46325736628309144
svm_classifier,cross_validation,True,False,True,"{'C': 1, 'kernel': 'rbf'}",0.2118229866027832,"[[231.0, 41.0, 0.0, 0.0, 0.0, 0.0, 0.0], [80.0, 115.0, 2.0, 0.0, 0.0, 80.0, 10.0], [0.0, 0.0, 123.0, 13.0, 80.0, 29.0, 106.0], [0.0, 0.0, 30.0, 194.0, 73.0, 0.0, 0.0], [0.0, 0.0, 13.0, 37.0, 274.0, 0.0, 0.0], [6.0, 48.0, 26.0, 0.0, 0.0, 153.0, 57.0], [0.0, 22.0, 82.0, 0.0, 2.0, 64.0, 120.0]]",0.5731874218716324,0.5779339943831235,0.5732986680514855,0.5667895482283497
svm_classifier,holdout,True,False,True,default,0.0709993839263916,"[[67, 15, 0, 0, 0, 0, 0], [22, 30, 0, 0, 0, 30, 4], [0, 0, 35, 4, 25, 9, 33], [0, 0, 11, 51, 27, 0, 0], [0, 0, 3, 8, 86, 0, 0], [1, 12, 8, 0, 0, 57, 9], [0, 4, 19, 0, 0, 29, 35]]",0.5694006309148265,0.5733145670938045,0.5739407170964933,0.5613169226118009
svm_classifier,cross_validation,False,False,True,"{'C': 0.01, 'kernel': 'linear'}",0.14972758293151855,"[[220.0, 52.0, 0.0, 0.0, 0.0, 0.0, 0.0], [77.0, 131.0, 0.0, 0.0, 0.0, 65.0, 14.0], [0.0, 0.0, 164.0, 27.0, 24.0, 3.0, 133.0], [0.0, 0.0, 47.0, 136.0, 114.0, 0.0, 0.0], [0.0, 0.0, 42.0, 1.0, 281.0, 0.0, 0.0], [6.0, 62.0, 15.0, 0.0, 0.0, 137.0, 70.0], [0.0, 24.0, 69.0, 1.0, 0.0, 43.0, 153.0]]",0.5788692400534506,0.5804919712526161,0.5950921464103374,0.5757123266816428
svm_classifier,cross_validation,False,False,True,"{'C': 0.01, 'kernel': 'rbf'}",0.5028986930847168,"[[88.0, 183.0, 0.0, 0.0, 0.0, 1.0, 0.0], [59.0, 154.0, 24.0, 0.0, 0.0, 50.0, 0.0], [0.0, 0.0, 307.0, 0.0, 44.0, 0.0, 0.0], [0.0, 0.0, 59.0, 0.0, 238.0, 0.0, 0.0], [0.0, 0.0, 74.0, 0.0, 250.0, 0.0, 0.0], [6.0, 94.0, 120.0, 0.0, 0.0, 70.0, 0.0], [2.0, 25.0, 241.0, 0.0, 0.0, 22.0, 0.0]]",0.41164085736454153,0.39521086703274366,0.6495748984215859,0.30207141335252086
svm_classifier,cross_validation,False,False,True,"{'C': 0.1, 'kernel': 'linear'}",0.18694806098937988,"[[217.0, 55.0, 0.0, 0.0, 0.0, 0.0, 0.0], [75.0, 133.0, 0.0, 0.0, 0.0, 64.0, 15.0], [0.0, 0.0, 164.0, 27.0, 23.0, 2.0, 135.0], [0.0, 0.0, 47.0, 140.0, 110.0, 0.0, 0.0], [0.0, 0.0, 45.0, 1.0, 278.0, 0.0, 0.0], [6.0, 63.0, 14.0, 0.0, 0.0, 135.0, 72.0], [0.0, 24.0, 67.0, 1.0, 0.0, 40.0, 158.0]]",0.580293062200957,0.5818974190099436,0.5975617925349944,0.5778774455639271
svm_classifier,cross_validation,False,False,True,"{'C': 0.1, 'kernel': 'rbf'}",0.3866441249847412,"[[226.0, 46.0, 0.0, 0.0, 0.0, 0.0, 0.0], [84.0, 115.0, 1.0, 0.0, 0.0, 76.0, 11.0], [0.0, 0.0, 115.0, 20.0, 71.0, 10.0, 135.0], [0.0, 0.0, 30.0, 212.0, 55.0, 0.0, 0.0], [0.0, 0.0, 26.0, 64.0, 234.0, 0.0, 0.0], [7.0, 43.0, 12.0, 0.0, 0.0, 156.0, 72.0], [0.0, 21.0, 61.0, 0.0, 2.0, 54.0, 152.0]]",0.5731975246777878,0.580875282310708,0.582157052191803,0.5670090098355519
svm_classifier,cross_validation,False,False,True,"{'C': 1, 'kernel': 'linear'}",0.3999183177947998,"[[217.0, 55.0, 0.0, 0.0, 0.0, 0.0, 0.0], [75.0, 133.0, 0.0, 0.0, 0.0, 64.0, 15.0], [0.0, 0.0, 164.0, 27.0, 23.0, 2.0, 135.0], [0.0, 0.0, 47.0, 140.0, 110.0, 0.0, 0.0], [0.0, 0.0, 49.0, 1.0, 274.0, 0.0, 0.0], [6.0, 63.0, 14.0, 0.0, 0.0, 135.0, 72.0], [0.0, 24.0, 66.0, 1.0, 0.0, 40.0, 159.0]]",0.5788712606146817,0.5806162398716216,0.5966945832759484,0.5770126788641525
svm_classifier,cross_validation,False,False,True,"{'C': 1, 'kernel': 'rbf'}",0.3255596160888672,"[[226.0, 46.0, 0.0, 0.0, 0.0, 0.0, 0.0], [84.0, 113.0, 4.0, 0.0, 0.0, 77.0, 9.0], [0.0, 0.0, 159.0, 18.0, 29.0, 9.0, 136.0], [0.0, 0.0, 31.0, 228.0, 38.0, 0.0, 0.0], [0.0, 0.0, 9.0, 3.0, 312.0, 0.0, 0.0], [7.0, 44.0, 21.0, 0.0, 0.0, 159.0, 59.0], [0.0, 21.0, 65.0, 1.0, 3.0, 58.0, 142.0]]",0.6342939081425923,0.6356856759597757,0.6350650319682253,0.6294164223896337
svm_classifier,holdout,False,False,True,default,0.1058812141418457,"[[64, 18, 0, 0, 0, 0, 0], [26, 32, 0, 0, 0, 24, 4], [0, 0, 45, 8, 7, 8, 38], [0, 0, 11, 64, 14, 0, 0], [0, 0, 0, 0, 97, 0, 0], [2, 10, 8, 0, 0, 54, 13], [0, 4, 15, 0, 0, 27, 41]]",0.6261829652996845,0.6268806109435238,0.6258792362570853,0.6191756294358798
svm_classifier,cross_validation,True,True,False,"{'C': 0.01, 'kernel': 'linear'}",0.12400579452514648,"[[103.0, 76.0, 20.0, 0.0, 0.0, 67.0, 6.0], [53.0, 96.0, 26.0, 1.0, 1.0, 65.0, 45.0], [1.0, 5.0, 183.0, 84.0, 17.0, 22.0, 39.0], [0.0, 1.0, 10.0, 284.0, 1.0, 0.0, 1.0], [0.0, 0.0, 1.0, 1.0, 322.0, 0.0, 0.0], [11.0, 78.0, 48.0, 9.0, 3.0, 112.0, 29.0], [1.0, 15.0, 71.0, 71.0, 0.0, 41.0, 91.0]]",0.5641891891891891,0.5546445267819659,0.556437609452712,0.5419224868789986
svm_classifier,cross_validation,True,True,False,"{'C': 0.01, 'kernel': 'rbf'}",0.33399534225463867,"[[0.0, 0.0, 0.0, 0.0, 272.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 286.0, 0.0, 0.0], [0.0, 0.0, 23.0, 0.0, 328.0, 0.0, 0.0], [0.0, 0.0, 0.0, 6.0, 291.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 324.0, 0.0, 0.0], [0.0, 0.0, 3.0, 0.0, 287.0, 0.0, 0.0], [0.0, 0.0, 10.0, 3.0, 277.0, 0.0, 0.0]]",0.16722770916849863,0.15524311012106856,0.7837752661482028,0.059746654825233135
svm_classifier,cross_validation,True,True,False,"{'C': 0.1, 'kernel': 'linear'}",0.1020042896270752,"[[134.0, 132.0, 0.0, 0.0, 0.0, 6.0, 0.0], [38.0, 155.0, 0.0, 0.0, 1.0, 56.0, 37.0], [0.0, 1.0, 270.0, 39.0, 12.0, 0.0, 29.0], [0.0, 0.0, 2.0, 294.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 1.0, 322.0, 0.0, 0.0], [1.0, 86.0, 0.0, 0.0, 1.0, 142.0, 60.0], [0.0, 4.0, 23.0, 4.0, 2.0, 28.0, 229.0]]",0.7323598269321954,0.7228832634424149,0.7413325701228288,0.721752495062554
svm_classifier,cross_validation,True,True,False,"{'C': 0.1, 'kernel': 'rbf'}",0.26999592781066895,"[[55.0, 2.0, 189.0, 0.0, 0.0, 7.0, 19.0], [21.0, 2.0, 204.0, 0.0, 0.0, 17.0, 43.0], [1.0, 1.0, 249.0, 74.0, 7.0, 6.0, 13.0], [0.0, 0.0, 17.0, 270.0, 0.0, 0.0, 10.0], [0.0, 0.0, 1.0, 1.0, 321.0, 0.0, 1.0], [3.0, 0.0, 216.0, 7.0, 0.0, 40.0, 24.0], [1.0, 0.0, 126.0, 42.0, 1.0, 9.0, 111.0]]",0.4964431387128756,0.47817757812888756,0.6434120245730135,0.44122551589482056
svm_classifier,cross_validation,True,True,False,"{'C': 1, 'kernel': 'linear'}",0.0989980697631836,"[[144.0, 128.0, 0.0, 0.0, 0.0, 0.0, 0.0], [24.0, 209.0, 0.0, 0.0, 0.0, 45.0, 9.0], [0.0, 0.0, 311.0, 23.0, 5.0, 0.0, 12.0], [0.0, 0.0, 1.0, 295.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 2.0, 322.0, 0.0, 0.0], [0.0, 16.0, 0.0, 0.0, 0.0, 234.0, 40.0], [0.0, 0.0, 5.0, 1.0, 1.0, 13.0, 270.0]]",0.8455604228630543,0.8384931876185897,0.8505970834640048,0.8363147145566351
svm_classifier,cross_validation,True,True,False,"{'C': 1, 'kernel': 'rbf'}",0.19800138473510742,"[[116.0, 117.0, 0.0, 0.0, 0.0, 29.0, 10.0], [20.0, 172.0, 11.0, 1.0, 0.0, 52.0, 31.0], [0.0, 37.0, 252.0, 16.0, 0.0, 28.0, 18.0], [0.0, 6.0, 9.0, 275.0, 0.0, 0.0, 7.0], [0.0, 0.0, 0.0, 2.0, 321.0, 0.0, 1.0], [3.0, 85.0, 15.0, 0.0, 0.0, 167.0, 20.0], [1.0, 45.0, 26.0, 3.0, 0.0, 28.0, 187.0]]",0.7058258168455537,0.6968595709861498,0.7399030282266564,0.7037479230781251
svm_classifier,holdout,True,True,False,default,0.0677642822265625,"[[39, 34, 0, 0, 0, 5, 4], [6, 54, 3, 0, 0, 14, 9], [0, 10, 68, 5, 0, 15, 8], [0, 2, 2, 79, 0, 0, 6], [0, 0, 0, 0, 97, 0, 0], [2, 22, 4, 0, 0, 51, 8], [1, 9, 14, 0, 0, 9, 54]]",0.6971608832807571,0.6913661668523359,0.7231053489585747,0.6969311793443193
svm_classifier,cross_validation,False,True,False,"{'C': 0.01, 'kernel': 'linear'}",0.2319958209991455,"[[250.0, 11.0, 0.0, 0.0, 0.0, 11.0, 0.0], [100.0, 106.0, 13.0, 0.0, 0.0, 48.0, 20.0], [0.0, 7.0, 253.0, 62.0, 3.0, 10.0, 16.0], [0.0, 1.0, 12.0, 282.0, 1.0, 0.0, 1.0], [0.0, 0.0, 1.0, 1.0, 322.0, 0.0, 0.0], [6.0, 34.0, 74.0, 0.0, 0.0, 162.0, 14.0], [1.0, 21.0, 142.0, 20.0, 0.0, 38.0, 68.0]]",0.6835551909565067,0.6786750928024182,0.6791677342869992,0.6573288014801361
svm_classifier,cross_validation,False,True,False,"{'C': 0.01, 'kernel': 'rbf'}",0.7032604217529297,"[[0.0, 0.0, 272.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 287.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 351.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 297.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 77.0, 0.0, 247.0, 0.0, 0.0], [0.0, 0.0, 290.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 290.0, 0.0, 0.0, 0.0, 0.0]]",0.2832793169964223,0.2520516773687668,0.8840531353806892,0.16871477176956984
svm_classifier,cross_validation,False,True,False,"{'C': 0.1, 'kernel': 'linear'}",0.19400501251220703,"[[262.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0], [42.0, 199.0, 0.0, 0.0, 0.0, 32.0, 14.0], [0.0, 1.0, 316.0, 19.0, 1.0, 2.0, 12.0], [0.0, 0.0, 4.0, 292.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 1.0, 322.0, 0.0, 0.0], [0.0, 27.0, 0.0, 0.0, 0.0, 221.0, 42.0], [0.0, 6.0, 13.0, 0.0, 0.0, 33.0, 238.0]]",0.8763537760248287,0.8741524521856155,0.8730903647863272,0.8716379542668394
svm_classifier,cross_validation,False,True,False,"{'C': 0.1, 'kernel': 'rbf'}",0.5627479553222656,"[[223.0, 28.0, 1.0, 0.0, 0.0, 20.0, 0.0], [61.0, 171.0, 27.0, 0.0, 0.0, 17.0, 11.0], [1.0, 28.0, 238.0, 68.0, 7.0, 2.0, 7.0], [0.0, 18.0, 12.0, 263.0, 0.0, 0.0, 4.0], [0.0, 2.0, 0.0, 0.0, 321.0, 0.0, 1.0], [7.0, 54.0, 103.0, 9.0, 0.0, 111.0, 6.0], [3.0, 46.0, 95.0, 33.0, 1.0, 14.0, 98.0]]",0.6750142786326997,0.6707591695294739,0.6979804044068821,0.660078808006765
svm_classifier,cross_validation,False,True,False,"{'C': 1, 'kernel': 'linear'}",0.2235121726989746,"[[269.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0], [19.0, 249.0, 0.0, 0.0, 0.0, 19.0, 0.0], [0.0, 0.0, 333.0, 8.0, 0.0, 0.0, 10.0], [0.0, 0.0, 3.0, 293.0, 1.0, 0.0, 0.0], [0.0, 0.0, 2.0, 1.0, 321.0, 0.0, 0.0], [0.0, 13.0, 1.0, 0.0, 0.0, 261.0, 15.0], [0.0, 0.0, 6.0, 0.0, 0.0, 15.0, 269.0]]",0.9450467961981119,0.9443126011139866,0.9441894159010954,0.9436058035800899
svm_classifier,cross_validation,False,True,False,"{'C': 1, 'kernel': 'rbf'}",0.3910036087036133,"[[244.0, 26.0, 0.0, 0.0, 0.0, 2.0, 0.0], [28.0, 199.0, 2.0, 1.0, 0.0, 34.0, 23.0], [0.0, 23.0, 291.0, 24.0, 2.0, 3.0, 8.0], [0.0, 5.0, 3.0, 288.0, 0.0, 0.0, 1.0], [0.0, 1.0, 0.0, 1.0, 321.0, 0.0, 1.0], [3.0, 41.0, 13.0, 0.0, 0.0, 212.0, 21.0], [2.0, 29.0, 17.0, 1.0, 0.0, 27.0, 214.0]]",0.8379752360015518,0.8359612879664944,0.8378106587026699,0.8352963697575809
svm_classifier,holdout,False,True,False,default,0.12799620628356934,"[[75, 6, 0, 0, 0, 1, 0], [8, 56, 1, 0, 0, 13, 8], [0, 8, 87, 4, 2, 1, 4], [0, 2, 2, 85, 0, 0, 0], [0, 0, 0, 0, 97, 0, 0], [2, 14, 3, 0, 0, 57, 11], [2, 17, 5, 0, 0, 7, 56]]",0.8091482649842271,0.8057797726440279,0.8083924706221588,0.8056293735479114
svm_classifier,cross_validation,True,False,False,"{'C': 0.01, 'kernel': 'linear'}",0.10100436210632324,"[[236.0, 36.0, 0.0, 0.0, 0.0, 0.0, 0.0], [72.0, 127.0, 2.0, 0.0, 0.0, 73.0, 13.0], [0.0, 0.0, 193.0, 38.0, 2.0, 12.0, 106.0], [0.0, 0.0, 21.0, 268.0, 8.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 324.0, 0.0, 0.0], [7.0, 49.0, 12.0, 0.0, 0.0, 145.0, 77.0], [0.0, 24.0, 31.0, 11.0, 0.0, 47.0, 177.0]]",0.6963534257942152,0.6963656712721044,0.6934811584161827,0.6888670564188546
svm_classifier,cross_validation,True,False,False,"{'C': 0.01, 'kernel': 'rbf'}",0.3139958381652832,"[[0.0, 0.0, 0.0, 0.0, 272.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 287.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 351.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 297.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 324.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 290.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 290.0, 0.0, 0.0]]",0.15347981055217896,0.14285714285714285,0.879068544364597,0.038013455108372333
svm_classifier,cross_validation,True,False,False,"{'C': 0.1, 'kernel': 'linear'}",0.09200167655944824,"[[196.0, 76.0, 0.0, 0.0, 0.0, 0.0, 0.0], [40.0, 166.0, 1.0, 0.0, 0.0, 55.0, 25.0], [0.0, 0.0, 247.0, 21.0, 0.0, 3.0, 80.0], [0.0, 0.0, 7.0, 289.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 323.0, 0.0, 0.0], [4.0, 38.0, 12.0, 0.0, 0.0, 159.0, 77.0], [0.0, 16.0, 34.0, 3.0, 0.0, 30.0, 207.0]]",0.7517801144445881,0.7472350307031964,0.7569774177145555,0.7469001925994245
svm_classifier,cross_validation,True,False,False,"{'C': 0.1, 'kernel': 'rbf'}",0.30634307861328125,"[[0.0, 0.0, 124.0, 0.0, 0.0, 78.0, 70.0], [0.0, 0.0, 237.0, 0.0, 0.0, 34.0, 16.0], [0.0, 0.0, 290.0, 0.0, 61.0, 0.0, 0.0], [0.0, 0.0, 54.0, 0.0, 243.0, 0.0, 0.0], [0.0, 0.0, 58.0, 0.0, 266.0, 0.0, 0.0], [0.0, 0.0, 287.0, 0.0, 0.0, 3.0, 0.0], [0.0, 0.0, 290.0, 0.0, 0.0, 0.0, 0.0]]",0.2647992639768955,0.236384926948405,0.7178642943023988,0.13513467431469736
svm_classifier,cross_validation,True,False,False,"{'C': 1, 'kernel': 'linear'}",0.11500096321105957,"[[148.0, 124.0, 0.0, 0.0, 0.0, 0.0, 0.0], [31.0, 191.0, 0.0, 0.0, 0.0, 43.0, 22.0], [0.0, 0.0, 248.0, 13.0, 0.0, 2.0, 88.0], [0.0, 0.0, 10.0, 286.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 1.0, 323.0, 0.0, 0.0], [1.0, 47.0, 15.0, 0.0, 0.0, 180.0, 47.0], [0.0, 5.0, 35.0, 0.0, 0.0, 31.0, 219.0]]",0.7555599109875425,0.7495191959429836,0.7700470562037026,0.750531507564967
svm_classifier,cross_validation,True,False,False,"{'C': 1, 'kernel': 'rbf'}",0.26657772064208984,"[[226.0, 42.0, 0.0, 0.0, 0.0, 4.0, 0.0], [81.0, 78.0, 4.0, 0.0, 0.0, 109.0, 15.0], [0.0, 0.0, 129.0, 15.0, 79.0, 2.0, 126.0], [0.0, 0.0, 23.0, 71.0, 203.0, 0.0, 0.0], [0.0, 0.0, 9.0, 48.0, 267.0, 0.0, 0.0], [7.0, 11.0, 28.0, 0.0, 0.0, 162.0, 82.0], [0.0, 4.0, 74.0, 3.0, 8.0, 46.0, 155.0]]",0.5153953295400664,0.5214833116813571,0.5693414869940626,0.48327197541283606
svm_classifier,holdout,True,False,False,default,0.0930030345916748,"[[65, 16, 0, 0, 0, 1, 0], [26, 15, 0, 0, 0, 39, 6], [0, 0, 29, 3, 29, 0, 45], [0, 0, 9, 10, 70, 0, 0], [0, 0, 0, 0, 97, 0, 0], [2, 1, 8, 0, 0, 48, 28], [0, 1, 11, 0, 2, 13, 60]]",0.5110410094637224,0.5134893282924905,0.5468962965277199,0.46372907189550905
svm_classifier,cross_validation,False,False,False,"{'C': 0.01, 'kernel': 'linear'}",0.16699981689453125,"[[261.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0], [75.0, 148.0, 0.0, 0.0, 0.0, 51.0, 13.0], [0.0, 0.0, 242.0, 19.0, 1.0, 3.0, 86.0], [0.0, 0.0, 29.0, 261.0, 7.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 324.0, 0.0, 0.0], [2.0, 27.0, 13.0, 0.0, 0.0, 174.0, 74.0], [0.0, 28.0, 62.0, 0.0, 0.0, 36.0, 164.0]]",0.7456160556489504,0.745295512630119,0.7475487070100263,0.7406684230573339
svm_classifier,cross_validation,False,False,False,"{'C': 0.01, 'kernel': 'rbf'}",0.6847078800201416,"[[0.0, 0.0, 272.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 287.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 351.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 297.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 324.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 290.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 290.0, 0.0, 0.0, 0.0, 0.0]]",0.16627131018578387,0.14285714285714285,0.8808959014551121,0.040730201093456424
